Date,Symbol,Cap Type,Sector
2025-09-18,LMW,Midcap,Industrials
2025-09-18,RAJSREESUG,Smallcap,FMCG
2025-09-18,TMPV,Largecap,Auto
2025-09-18,NESTLEIND,Largecap,FMCG
2025-09-18,TATAINVEST,Largecap,Financials
2025-09-18,DELTAMAGNT,Smallcap,Textiles
2025-09-18,VIVIDHA,Smallcap,Services
2025-09-18,BLISSGVS,Smallcap,Healthcare
2025-09-18,DHANUKA,Smallcap,Chemicals
2025-09-18,FIBERWEB,Smallcap,Textiles
2025-09-18,TEAMGTY,Smallcap,Financials
2025-09-18,MUTHOOTCAP,Smallcap,Financials
2025-09-18,ASAHIINDIA,Largecap,Building Materials
2025-09-18,JTEKTINDIA,Smallcap,Auto
2025-09-18,MARALOVER,Smallcap,Textiles
2025-09-18,SURYALAXMI,Smallcap,Textiles
2025-09-18,KITEX,Smallcap,Consumer Discretionary
2025-09-18,MENONBE,Smallcap,Auto
2025-09-18,BIL,Smallcap,Consumer Discretionary
2025-09-18,UGARSUGAR,Smallcap,FMCG
2025-09-18,BALAMINES,Midcap,Chemicals
2025-09-18,MOHITIND,Smallcap,Textiles
2025-09-18,VAIBHAVGBL,Smallcap,Consumer Discretionary
2025-09-18,ORCHASP,Smallcap,I.T
2025-09-18,HCLTECH,Largecap,I.T
2025-09-18,BSOFT,Midcap,I.T
2025-09-18,RKFORGE,Midcap,Industrials
2025-09-18,DWARKESH,Smallcap,FMCG
2025-09-18,NDL,Smallcap,Textiles
2025-09-18,PFOCUS,Midcap,Realty
2025-09-18,SAHYADRI,Smallcap,Building Materials
2025-09-18,PAISALO,Smallcap,Financials
2025-09-18,KCPSUGIND,Smallcap,FMCG
2025-09-18,KRIDHANINF,Smallcap,Services
2025-09-18,INVENTURE,Smallcap,Financials
2025-09-18,TIJARIA,Smallcap,Plastic products
2025-09-18,INDIGO,Largecap,Transportation
2025-09-18,MAXIND,Smallcap,Financials
2025-09-18,BLS,Midcap,I.T
2025-09-18,GNA,Smallcap,Auto
2025-09-18,HEADSUP,Smallcap,Consumer Discretionary
2025-09-18,TCIEXP,Smallcap,Transportation
2025-09-18,ANDHRSUGAR,Smallcap,Chemicals
2025-09-18,SKMEGGPROD,Smallcap,FMCG
2025-09-18,KOTARISUG,Smallcap,
2025-09-18,DPSCLTD,Smallcap,Power & Utilities
2025-09-18,AVADHSUGAR,Smallcap,FMCG
2025-09-18,LIBAS,Smallcap,FMCG
2025-09-18,GEEKAYWIRE,Smallcap,Metals & Mining
2025-09-18,DPABHUSHAN,Smallcap,Consumer Discretionary
2025-09-18,HARDWYN,Smallcap,Services
2025-09-18,ICICIB22,Smallcap,Indices
2025-09-18,OSIAHYPER,Smallcap,Consumer Discretionary
2025-09-18,VISHWARAJ,Smallcap,FMCG
2025-09-18,DCI,Smallcap,I.T
2025-09-18,UNIVPHOTO,Smallcap,Consumer Discretionary
2025-09-18,MODTHREAD,Smallcap,Textiles
2025-09-18,SBIETFIT,Smallcap,Indices
2025-09-18,GSEC5IETF,Smallcap,Indices
2025-09-18,RADIANTCMS,Smallcap,Miscellaneous
2025-09-18,HDFCMID150,Smallcap,Indices
2025-09-18,GSEC10YEAR,Smallcap,Indices
2025-09-18,SAMHI,Smallcap,Services
2025-09-18,ITETF,Smallcap,Indices
2025-09-18,PROTEAN,Smallcap,I.T
2025-09-18,MIDSMALL,Smallcap,Indices
2025-09-18,TOP10ADD,Smallcap,Indices
2025-09-18,OCCLLTD,Smallcap,Chemicals
2025-09-18,MID150,Smallcap,Indices
2025-09-18,SILVER360,Smallcap,Indices
2025-09-18,ABLBL,Midcap,Consumer Discretionary
2025-09-18,CHEMBONDCH,Smallcap,Chemicals
2025-09-18,HILINFRA,Smallcap,
2025-09-21,DRREDDY,Largecap,Healthcare
2025-09-21,KAKATCEM,Smallcap,Building Materials
2025-09-21,KSL,Smallcap,Metals & Mining
2025-09-21,AMJLAND,Smallcap,Realty
2025-09-21,SHREECEM,Largecap,Building Materials
2025-09-21,UNIENTER,Smallcap,Services
2025-09-21,PGHH,Largecap,FMCG
2025-09-21,LT,Largecap,Realty
2025-09-21,VOLTAS,Largecap,Consumer Discretionary
2025-09-21,ROLLT,Smallcap,Industrials
2025-09-21,TIL,Smallcap,Industrials
2025-09-21,NESCO,Midcap,Realty
2025-09-21,BAYERCROP,Midcap,Chemicals
2025-09-21,VIPULLTD,Smallcap,Realty
2025-09-21,SECURKLOUD,Smallcap,I.T
2025-09-21,KOHINOOR,Smallcap,FMCG
2025-09-21,ADOR,Smallcap,Industrials
2025-09-21,KEI,Largecap,Industrials
2025-09-21,WINDMACHIN,Smallcap,Industrials
2025-09-21,DVL,Smallcap,Services
2025-09-21,VINATIORGA,Midcap,Chemicals
2025-09-21,VIMTALABS,Smallcap,Healthcare
2025-09-21,INDOAMIN,Smallcap,Chemicals
2025-09-21,ZYDUSWELL,Midcap,FMCG
2025-09-21,GOLDTECH,Smallcap,I.T
2025-09-21,ADROITINFO,Smallcap,I.T
2025-09-21,CALSOFT,Smallcap,I.T
2025-09-21,NEXTMEDIA,Smallcap,Media
2025-09-21,STAR,Midcap,Healthcare
2025-09-21,RAJVIR,Smallcap,Textiles
2025-09-21,ASMS,Smallcap,I.T
2025-09-21,GVKPIL,Smallcap,Realty
2025-09-21,TFL,Smallcap,Financials
2025-09-21,SELMC,Smallcap,Textiles
2025-09-21,GOKUL,Smallcap,FMCG
2025-09-21,RUPA,Smallcap,Textiles
2025-09-21,NIBL,Smallcap,Industrials
2025-09-21,MONTECARLO,Smallcap,Textiles
2025-09-21,SENSEXBETA,Smallcap,Indices
2025-09-21,BEARDSELL,Smallcap,Plastic products
2025-09-21,HDFCSENSEX,Smallcap,Indices
2025-09-21,ALKEM,Largecap,Healthcare
2025-09-21,LALPATHLAB,Largecap,Healthcare
2025-09-21,RADHIKAJWE,Smallcap,Consumer Discretionary
2025-09-21,LAURUSLABS,Largecap,Healthcare
2025-09-21,VEEDOL,Smallcap,Chemicals
2025-09-21,AUBANK,Largecap,Bank
2025-09-21,MITCON,Smallcap,Miscellaneous
2025-09-21,AIRAN,Smallcap,I.T
2025-09-21,ACEINTEG,Smallcap,Miscellaneous
2025-09-21,TOTAL,Smallcap,Transportation
2025-09-21,UNIINFO,Smallcap,Telecom-Service
2025-09-21,LEMONTREE,Midcap,Services
2025-09-21,PRITI,Smallcap,Consumer Discretionary
2025-09-21,DANGEE,Smallcap,FMCG
2025-09-21,GOLD1,Smallcap,Indices
2025-09-21,MON100,Smallcap,Indices
2025-09-21,AXISNIFTY,Smallcap,Indices
2025-09-21,TREJHARA,Smallcap,I.T
2025-09-21,AARTECH,Smallcap,Industrials
2025-09-21,METROPOLIS,Midcap,Healthcare
2025-09-21,GENSOL,Smallcap,Realty
2025-09-21,ROSSARI,Smallcap,Chemicals
2025-09-21,HEALTHIETF,Smallcap,Indices
2025-09-21,CARTRADE,Midcap,Consumer Discretionary
2025-09-21,APTUS,Midcap,Financials
2025-09-21,GOCOLORS,Smallcap,Textiles
2025-09-21,MAHKTECH,Smallcap,Indices
2025-09-21,SHRIRAMPPS,Smallcap,Realty
2025-09-21,KRISHIVAL,Smallcap,FMCG
2025-09-21,AARTIPHARM,Midcap,Healthcare
2025-09-21,CONCORDBIO,Midcap,Healthcare
2025-09-21,ESAFSFB,Smallcap,Bank
2025-09-21,BAJEL,Smallcap,Realty
2025-09-21,NIFTY50ADD,Smallcap,
2025-09-21,MOSMALL250,Smallcap,Indices
2025-09-21,MID150CASE,Smallcap,Indices
2025-09-21,TOP100CASE,Smallcap,Indices
2025-09-21,GALAPREC,Smallcap,Industrials
2025-09-21,SANOFICONR,Midcap,Healthcare
2025-09-21,SAILIFE,Largecap,Healthcare
2025-09-21,IKS,Largecap,I.T
2025-09-21,MAMATA,Smallcap,Industrials
2025-09-21,CONSUMER,Smallcap,Indices
2025-09-21,ECAPINSURE,Smallcap,Indices
2025-09-21,HEXT,Smallcap,
2025-09-21,QUALITY30,Smallcap,Indices
2025-09-21,AONEGOLD,Smallcap,Indices
2025-09-22,BANARISUG,Smallcap,FMCG
2025-09-22,IGPL,Smallcap,Chemicals
2025-09-22,LORDSCHLO,Smallcap,Chemicals
2025-09-22,JKLAKSHMI,Midcap,Building Materials
2025-09-22,HIRECT,Smallcap,Consumer Discretionary
2025-09-22,MANUGRAPH,Smallcap,Industrials
2025-09-22,MANCREDIT,Smallcap,Financials
2025-09-22,PRIMO,Smallcap,Chemicals
2025-09-22,RUCHINFRA,Smallcap,Miscellaneous
2025-09-22,VISAKAIND,Smallcap,Building Materials
2025-09-22,IVC,Smallcap,Financials
2025-09-22,STCINDIA,Smallcap,Services
2025-09-22,MMTC,Midcap,Services
2025-09-22,EUROTEXIND,Smallcap,Textiles
2025-09-22,NAGREEKEXP,Smallcap,Textiles
2025-09-22,UNIDT,Smallcap,Industrials
2025-09-22,FEL,Smallcap,Consumer Discretionary
2025-09-22,KINGFA,Midcap,Plastic products
2025-09-22,RAMAPHO,Smallcap,Chemicals
2025-09-22,JAYAGROGN,Smallcap,Chemicals
2025-09-22,INDSWFTLAB,Smallcap,Healthcare
2025-09-22,COMPUSOFT,Smallcap,I.T
2025-09-22,RAMCOIND,Smallcap,Building Materials
2025-09-22,MANGALAM,Smallcap,Healthcare
2025-09-22,SHOPERSTOP,Smallcap,Consumer Discretionary
2025-09-22,GILLANDERS,Smallcap,FMCG
2025-09-22,JHS,Smallcap,FMCG
2025-09-22,CAMLINFINE,Smallcap,Chemicals
2025-09-22,SAHYADRI,Smallcap,Building Materials
2025-09-22,INSECTICID,Smallcap,Chemicals
2025-09-22,MAGNUM,Smallcap,Building Materials
2025-09-22,TARAPUR,Smallcap,Industrials
2025-09-22,KRITINUT,Smallcap,FMCG
2025-09-22,HEALTHX,Smallcap,Financials
2025-09-22,SHAH,Smallcap,Metals & Mining
2025-09-22,SHEKHAWATI,Smallcap,Textiles
2025-09-22,INDTERRAIN,Smallcap,Textiles
2025-09-22,TERASOFT,Smallcap,I.T
2025-09-22,NBCC,Largecap,Miscellaneous
2025-09-22,SIKKO,Smallcap,Chemicals
2025-09-22,SHARDACROP,Midcap,Chemicals
2025-09-22,PNCINFRA,Midcap,Realty
2025-09-22,BELLACASA,Smallcap,Consumer Discretionary
2025-09-22,MALLCOM,Smallcap,Textiles
2025-09-22,RPEL,Smallcap,Building Materials
2025-09-22,BIGBLOC,Smallcap,Building Materials
2025-09-22,NORBTEAEXP,Smallcap,FMCG
2025-09-22,RADIOCITY,Smallcap,Media
2025-09-22,HALEOSLABS,Smallcap,Healthcare
2025-09-22,GEEKAYWIRE,Smallcap,Metals & Mining
2025-09-22,RMDRIP,Smallcap,Plastic products
2025-09-22,PRAXIS,Smallcap,Consumer Discretionary
2025-09-22,HARDWYN,Smallcap,Services
2025-09-22,AKSHAR,Smallcap,Textiles
2025-09-22,DHRUV,Smallcap,Miscellaneous
2025-09-22,SVLL,Smallcap,Transportation
2025-09-22,RPPL,Smallcap,Industrials
2025-09-22,NETF,Smallcap,Indices
2025-09-22,MSTCLTD,Smallcap,I.T
2025-09-22,SWSOLAR,Smallcap,Realty
2025-09-22,MODTHREAD,Smallcap,Textiles
2025-09-22,EQUAL50ADD,Smallcap,Indices
2025-09-22,MANYAVAR,Midcap,Consumer Discretionary
2025-09-22,MOLOWVOL,Smallcap,Indices
2025-09-22,HARIOMPIPE,Smallcap,Metals & Mining
2025-09-22,DBOL,Smallcap,FMCG
2025-09-22,HDFCLOWVOL,Smallcap,Indices
2025-09-22,FIVESTAR,Midcap,Financials
2025-09-22,PLAZACABLE,Smallcap,Industrials
2025-09-22,INFRAIETF,Smallcap,
2025-09-22,INNOVACAP,Smallcap,Healthcare
2025-09-22,GOPAL,Smallcap,FMCG
2025-09-22,MIDSMALL,Smallcap,Indices
2025-09-22,SSDL,Smallcap,Textiles
2025-09-22,GROWWLIQID,Smallcap,Indices
2025-09-22,METAL,Smallcap,Indices
2025-09-22,OCCLLTD,Smallcap,Chemicals
2025-09-22,EMULTIMQ,Smallcap,Indices
2025-09-22,ODIGMA,Smallcap,I.T
2025-09-22,GROWWRAIL,Smallcap,Indices
2025-09-22,MOMGF,Smallcap,Indices
2025-09-22,MOPSE,Smallcap,Indices
2025-09-22,MOTOUR,Smallcap,Indices
2025-09-22,RAYMONDREL,Smallcap,Realty
2025-09-22,MOALPHA50,Smallcap,Indices
2025-09-22,SML100CASE,Smallcap,Indices
2025-09-23,INDORAMA,Smallcap,Textiles
2025-09-23,JISLJALEQS,Smallcap,Plastic products
2025-09-23,RAYMOND,Smallcap,Transportation
2025-09-23,AMJLAND,Smallcap,Realty
2025-09-23,RAJSREESUG,Smallcap,FMCG
2025-09-23,THERMAX,Largecap,Industrials
2025-09-23,HARRMALAYA,Smallcap,FMCG
2025-09-23,WESTLIFE,Midcap,Consumer Discretionary
2025-09-23,ADVANIHOTR,Smallcap,Services
2025-09-23,GAEL,Midcap,FMCG
2025-09-23,VENUSREM,Smallcap,Healthcare
2025-09-23,ATULAUTO,Smallcap,Auto
2025-09-23,CTE,Smallcap,I.T
2025-09-23,ICRA,Midcap,Financials
2025-09-23,CORDSCABLE,Smallcap,Industrials
2025-09-23,ZEELEARN,Smallcap,I.T
2025-09-23,OMKARCHEM,Smallcap,Chemicals
2025-09-23,VMART,Midcap,Consumer Discretionary
2025-09-23,TIGERLOGS,Smallcap,Transportation
2025-09-23,UTINIFTETF,Smallcap,Indices
2025-09-23,DIGJAMLMTD,Smallcap,Textiles
2025-09-23,GOLDBETA,Smallcap,Indices
2025-09-23,BSLGOLDETF,Smallcap,Indices
2025-09-23,JAIPURKURT,Smallcap,Textiles
2025-09-23,SHIVAMILLS,Smallcap,Textiles
2025-09-23,HINDCON,Smallcap,Chemicals
2025-09-23,BBTCL,Smallcap,Industrials
2025-09-23,GOLD1,Smallcap,Indices
2025-09-23,MON100,Smallcap,Indices
2025-09-23,SETFNN50,Smallcap,Indices
2025-09-23,HNGSNGBEES,Smallcap,Indices
2025-09-23,KPITTECH,Midcap,I.T
2025-09-23,BANKBETA,Smallcap,Indices
2025-09-23,SMCGLOBAL,Smallcap,Financials
2025-09-23,MAFANG,Smallcap,Indices
2025-09-23,VINEETLAB,Smallcap,Healthcare
2025-09-23,AXISCETF,Smallcap,Indices
2025-09-23,MAHKTECH,Smallcap,Indices
2025-09-23,GOLDETF,Smallcap,Indices
2025-09-23,GSLSU,Smallcap,Consumer Discretionary
2025-09-23,RHL,Smallcap,Services
2025-09-23,PVTBANKADD,Smallcap,Indices
2025-09-23,NIFTYIETF,Smallcap,
2025-09-23,NIFTYBETF,Smallcap,Indices
2025-09-23,TOP100CASE,Smallcap,Indices
2025-09-23,STANLEY,Smallcap,Consumer Discretionary
2025-09-23,MODEFENCE,Smallcap,Indices
2025-09-23,AGARWALEYE,Midcap,Healthcare
2025-09-23,SELECTIPO,Smallcap,Indices
2025-09-23,AXISVALUE,Smallcap,Indices
2025-09-23,MON50EQUAL,Smallcap,Indices
2025-09-24,CENTEXT,Smallcap,Metals & Mining
2025-09-24,DHAMPURSUG,Smallcap,FMCG
2025-09-24,JINDALSAW,Midcap,Industrials
2025-09-24,DEEPAKFERT,Midcap,Chemicals
2025-09-24,JSWDULUX,Midcap,Building Materials
2025-09-24,SHAILY,Midcap,Plastic products
2025-09-24,SADHNANIQ,Smallcap,Chemicals
2025-09-24,IFBAGRO,Smallcap,FMCG
2025-09-24,LANCORHOL,Smallcap,Realty
2025-09-24,GRPLTD,Smallcap,FMCG
2025-09-24,INDBANK,Smallcap,Financials
2025-09-24,LOYALTEX,Smallcap,Textiles
2025-09-24,BUTTERFLY,Smallcap,Consumer Discretionary
2025-09-24,EUROTEXIND,Smallcap,Textiles
2025-09-24,BCLIND,Smallcap,FMCG
2025-09-24,ARMANFIN,Smallcap,Financials
2025-09-24,BLUECOAST,Smallcap,Services
2025-09-24,COMPUSOFT,Smallcap,I.T
2025-09-24,PNC,Smallcap,Media
2025-09-24,3IINFOLTD,Smallcap,I.T
2025-09-24,MCLEODRUSS,Smallcap,FMCG
2025-09-24,DYNPRO,Smallcap,Chemicals
2025-09-24,TANLA,Midcap,I.T
2025-09-24,V2RETAIL,Midcap,Consumer Discretionary
2025-09-24,NAGREEKCAP,Smallcap,Financials
2025-09-24,BANG,Smallcap,Textiles
2025-09-24,EMAMIREAL,Smallcap,Realty
2025-09-24,ASHOKA,Smallcap,Realty
2025-09-24,A2ZINFRA,Smallcap,Realty
2025-09-24,NECCLTD,Smallcap,Transportation
2025-09-24,SENSEXBETA,Smallcap,Indices
2025-09-24,GENCON,Smallcap,Realty
2025-09-24,RPEL,Smallcap,Building Materials
2025-09-24,SFL,Midcap,Consumer Discretionary
2025-09-24,XPROINDIA,Smallcap,Industrials
2025-09-24,HISARMETAL,Smallcap,Metals & Mining
2025-09-24,EQUIPPP,Smallcap,I.T
2025-09-24,CONSOFINVT,Smallcap,Financials
2025-09-24,GKWLIMITED,Smallcap,
2025-09-24,NIRAJISPAT,Smallcap,Plastic products
2025-09-24,GULPOLY,Smallcap,
2025-09-24,VARDHACRLC,Smallcap,Textiles
2025-09-24,DIAMONDYD,Smallcap,FMCG
2025-09-24,GATECHDVR,Smallcap,I.T
2025-09-24,AJOONI,Smallcap,FMCG
2025-09-24,SILLYMONKS,Smallcap,Media
2025-09-24,KAPSTON,Smallcap,Miscellaneous
2025-09-24,MITTAL,Smallcap,Textiles
2025-09-24,SUMIT,Smallcap,Realty
2025-09-24,HDFCGOLD,Smallcap,Indices
2025-09-24,ANUP,Smallcap,Industrials
2025-09-24,SECMARK,Smallcap,I.T
2025-09-24,ATAM,Smallcap,Industrials
2025-09-24,RBA,Smallcap,Consumer Discretionary
2025-09-24,GILT5YBEES,Smallcap,Indices
2025-09-24,MASPTOP50,Smallcap,Indices
2025-09-24,MOMENTUM,Smallcap,Indices
2025-09-24,MOVALUE,Smallcap,Indices
2025-09-24,IEL,Smallcap,Miscellaneous
2025-09-24,RADIANTCMS,Smallcap,Miscellaneous
2025-09-24,UTKARSHBNK,Smallcap,Bank
2025-09-24,VLEGOV,Smallcap,I.T
2025-09-24,DOMS,Midcap,Miscellaneous
2025-09-24,JSFB,Midcap,Bank
2025-09-24,BBNPNBETF,Smallcap,Indices
2025-09-24,METAL,Smallcap,Indices
2025-09-24,VAL30IETF,Smallcap,Indices
2025-09-24,URAVIDEF,Smallcap,
2025-09-24,MOCAPITAL,Smallcap,Indices
2025-09-24,GOLD360,Smallcap,Indices
2025-09-24,SBIBPB,Smallcap,Indices
2025-09-24,GROWWPOWER,Smallcap,Indices
2025-09-25,DICIND,Smallcap,Chemicals
2025-09-25,DABUR,Largecap,FMCG
2025-09-25,INDORAMA,Smallcap,Textiles
2025-09-25,ROLTA,Smallcap,I.T
2025-09-25,SKFINDIA,Midcap,Industrials
2025-09-25,TCIFINANCE,Smallcap,Financials
2025-09-25,SETCO,Smallcap,Auto
2025-09-25,FMGOETZE,Smallcap,Auto
2025-09-25,TTKHLTCARE,Smallcap,Miscellaneous
2025-09-25,NAVNETEDUL,Smallcap,Miscellaneous
2025-09-25,GOACARBON,Smallcap,Energy
2025-09-25,SHIVATEX,Smallcap,Textiles
2025-09-25,STCINDIA,Smallcap,Services
2025-09-25,HINDCOPPER,Largecap,Metals & Mining
2025-09-25,IGARASHI,Smallcap,Industrials
2025-09-25,SYMPHONY,Midcap,Consumer Discretionary
2025-09-25,TTKPRESTIG,Midcap,Consumer Discretionary
2025-09-25,RATNAMANI,Midcap,Industrials
2025-09-25,SUPERSPIN,Smallcap,Miscellaneous
2025-09-25,DAMODARIND,Smallcap,Textiles
2025-09-25,MAYURUNIQ,Smallcap,Consumer Discretionary
2025-09-25,NAHARPOLY,Smallcap,Industrials
2025-09-25,GUJRAFFIA,Smallcap,Industrials
2025-09-25,NACLIND,Smallcap,Chemicals
2025-09-25,CUBEXTUB,Smallcap,Metals & Mining
2025-09-25,BLUEDART,Midcap,Transportation
2025-09-25,ARENTERP,Smallcap,Metals & Mining
2025-09-25,STYLAMIND,Smallcap,Building Materials
2025-09-25,STERTOOLS,Smallcap,Industrials
2025-09-25,POLYMED,Midcap,Healthcare
2025-09-25,CUB,Midcap,Bank
2025-09-25,GLENMARK,Largecap,Healthcare
2025-09-25,CINEVISTA,Smallcap,Realty
2025-09-25,MPSLTD,Smallcap,I.T
2025-09-25,NAVINFLUOR,Largecap,Chemicals
2025-09-25,HUBTOWN,Smallcap,Realty
2025-09-25,BVCL,Smallcap,Building Materials
2025-09-25,ARIES,Smallcap,Chemicals
2025-09-25,KUANTUM,Smallcap,Building Materials
2025-09-25,SUNDARAM,Smallcap,Miscellaneous
2025-09-25,WELINV,Smallcap,Financials
2025-09-25,RAMKY,Smallcap,Realty
2025-09-25,VASWANI,Smallcap,Metals & Mining
2025-09-25,PCJEWELLER,Midcap,Consumer Discretionary
2025-09-25,INTELLECT,Midcap,I.T
2025-09-25,DTIL,Smallcap,FMCG
2025-09-25,VINCOFE,Smallcap,Consumer Discretionary
2025-09-25,BALKRISHNA,Smallcap,Services
2025-09-25,SIMBHALS,Smallcap,FMCG
2025-09-25,HCG,Midcap,Healthcare
2025-09-25,NV20IETF,Smallcap,Indices
2025-09-25,BIGBLOC,Smallcap,Building Materials
2025-09-25,JOCIL,Smallcap,Chemicals
2025-09-25,PKTEA,Smallcap,FMCG
2025-09-25,DEVIT,Smallcap,I.T
2025-09-25,UNIVASTU,Smallcap,Realty
2025-09-25,SERVOTECH,Smallcap,Industrials
2025-09-25,TOTAL,Smallcap,Transportation
2025-09-25,VAISHALI,Smallcap,Healthcare
2025-09-25,ZODIAC,Smallcap,Realty
2025-09-25,ASTERDM,Largecap,Healthcare
2025-09-25,GOYALALUM,Smallcap,Services
2025-09-25,YASHO,Smallcap,Chemicals
2025-09-25,DHRUV,Smallcap,Miscellaneous
2025-09-25,SOLARA,Smallcap,Healthcare
2025-09-25,SILGO,Smallcap,Consumer Discretionary
2025-09-25,SRD,Smallcap,Chemicals
2025-09-25,LOWVOLIETF,Smallcap,Indices
2025-09-25,GOLDIETF,Smallcap,Indices
2025-09-25,KPITTECH,Midcap,I.T
2025-09-25,PAR,Smallcap,Healthcare
2025-09-25,SBC,Smallcap,Textiles
2025-09-25,MODTHREAD,Smallcap,Textiles
2025-09-25,DATAPATTNS,Largecap,Aerospace & Defence
2025-09-25,WEWIN,Smallcap,
2025-09-25,DBOL,Smallcap,FMCG
2025-09-25,PPLPHARMA,Largecap,Healthcare
2025-09-25,HDFCPVTBAN,Smallcap,Indices
2025-09-25,TREL,Smallcap,Transportation
2025-09-25,MUTHOOTMF,Smallcap,Financials
2025-09-25,GILT5BETA,Smallcap,Indices
2025-09-25,GILT10BETA,Smallcap,Indices
2025-09-25,ABSLPSE,Smallcap,Indices
2025-09-25,MID150CASE,Smallcap,Indices
2025-09-25,DEEDEV,Smallcap,Metals & Mining
2025-09-25,BANSALWIRE,Smallcap,Metals & Mining
2025-09-25,VENTIVE,Midcap,Services
2025-09-25,CONSUMER,Smallcap,Indices
2025-09-25,MOTOUR,Smallcap,Indices
2025-09-25,VIKRAMSOLR,Midcap,Industrials
2025-09-28,KIRLOSBROS,Midcap,Industrials
2025-09-28,RAYMOND,Smallcap,Transportation
2025-09-28,MOTOGENFIN,Smallcap,Realty
2025-09-28,NIPPOBATRY,Smallcap,Industrials
2025-09-28,TTL,Smallcap,Textiles
2025-09-28,ADVANIHOTR,Smallcap,Services
2025-09-28,TPLPLASTEH,Smallcap,Industrials
2025-09-28,TFCILTD,Smallcap,Financials
2025-09-28,CURAA,Smallcap,I.T
2025-09-28,M&MFIN,Largecap,Financials
2025-09-28,NAGREEKCAP,Smallcap,Financials
2025-09-28,BAFNAPH,Smallcap,Healthcare
2025-09-28,NIF100IETF,Smallcap,Indices
2025-09-28,MIDSELIETF,Smallcap,Indices
2025-09-28,HISARMETAL,Smallcap,Metals & Mining
2025-09-28,IMPAL,Smallcap,Auto
2025-09-28,JMA,Smallcap,Auto
2025-09-28,SANCO,Smallcap,Plastic products
2025-09-28,NDGL,Smallcap,Financials
2025-09-28,SRPL,Smallcap,FMCG
2025-09-28,AKG,Smallcap,Services
2025-09-28,IRISDOREME,Smallcap,Consumer Discretionary
2025-09-28,SETFNIF50,Smallcap,Indices
2025-09-28,DCMNVL,Smallcap,Textiles
2025-09-28,BANKIETF,Smallcap,Indices
2025-09-28,ANANDRATHI,Largecap,Financials
2025-09-28,HDFCMID150,Smallcap,Indices
2025-09-28,AONETOTAL,Smallcap,Indices
2025-09-28,QUALITY30,Smallcap,Indices
2025-09-28,GROWWNIFTY,Smallcap,Indices
2025-09-28,BRIGHOTEL,Smallcap,Services
2025-09-29,DICIND,Smallcap,Chemicals
2025-09-29,GODFRYPHLP,Largecap,FMCG
2025-09-29,GLFL,Smallcap,Financials
2025-09-29,RELIANCE,Largecap,Energy
2025-09-29,CUMMINSIND,Largecap,Industrials
2025-09-29,ITC,Largecap,FMCG
2025-09-29,MANGLMCEM,Smallcap,Building Materials
2025-09-29,BHARATGEAR,Smallcap,Auto
2025-09-29,ARSHIYA,Smallcap,Transportation
2025-09-29,JBCHEPHARM,Largecap,Healthcare
2025-09-29,SUNTECK,Smallcap,Realty
2025-09-29,SHREYANIND,Smallcap,Building Materials
2025-09-29,WILLAMAGOR,Smallcap,Financials
2025-09-29,NILAINFRA,Smallcap,Realty
2025-09-29,BYKE,Smallcap,Services
2025-09-29,NECLIFE,Smallcap,Healthcare
2025-09-29,KMSUGAR,Smallcap,FMCG
2025-09-29,LUMAXTECH,Midcap,Auto
2025-09-29,REDINGTON,Midcap,Services
2025-09-29,ORIENTALTL,Smallcap,Services
2025-09-29,ASAHISONG,Smallcap,Chemicals
2025-09-29,ALPA,Smallcap,Healthcare
2025-09-29,INDOWIND,Smallcap,Power & Utilities
2025-09-29,HMVL,Smallcap,Media
2025-09-29,AHLEAST,Smallcap,Services
2025-09-29,MTEDUCARE,Smallcap,Services
2025-09-29,QUESS,Smallcap,Miscellaneous
2025-09-29,HEADSUP,Smallcap,Consumer Discretionary
2025-09-29,ICDSLTD,Smallcap,Miscellaneous
2025-09-29,DPSCLTD,Smallcap,Power & Utilities
2025-09-29,GULPOLY,Smallcap,
2025-09-29,ARTNIRMAN,Smallcap,Realty
2025-09-29,AJOONI,Smallcap,FMCG
2025-09-29,SINTERCOM,Smallcap,Auto
2025-09-29,360ONE,Largecap,Financials
2025-09-29,MTARTECH,Largecap,Aerospace & Defence
2025-09-29,EPIGRAL,Midcap,Chemicals
2025-09-29,MAHKTECH,Smallcap,Indices
2025-09-29,AGSTRA,Smallcap,Miscellaneous
2025-09-29,WEWIN,Smallcap,
2025-09-29,KFINTECH,Midcap,Financials
2025-09-29,GSEC10YEAR,Smallcap,Indices
2025-09-29,AZAD,Midcap,Aerospace & Defence
2025-09-29,INDGN,Midcap,Healthcare
2025-09-29,NIVABUPA,Midcap,Financials
2025-09-29,IKS,Largecap,I.T
2025-09-29,ITCHOTELS,Largecap,Services
2025-09-29,ABLBL,Midcap,Consumer Discretionary
2025-09-30,HMT,Midcap,Consumer Discretionary
2025-09-30,ANUHPHR,Smallcap,Healthcare
2025-09-30,TTL,Smallcap,Textiles
2025-09-30,ADFFOODS,Smallcap,FMCG
2025-09-30,SINCLAIR,Smallcap,Services
2025-09-30,ALBERTDAVD,Smallcap,Healthcare
2025-09-30,BLUEDART,Midcap,Transportation
2025-09-30,NAVKARURB,Smallcap,Realty
2025-09-30,CORALFINAC,Smallcap,Financials
2025-09-30,BLBLIMITED,Smallcap,Financials
2025-09-30,KEC,Midcap,Realty
2025-09-30,AHLUCONT,Midcap,Realty
2025-09-30,RKDL,Smallcap,FMCG
